Name,Mean,StandardDeviation,N.C. A&T,St. Mary's (Cal.),La Salle,James Madison,Illinois,Butler,Temple,Davidson,Pacific,California,Montana,LIU Brooklyn,Middle Tenn.,Wisconsin,Boise State,Iowa State,Arizona,Wichita State,Iona,Harvard,Southern Univ.,VCU,South Dakota State,Oklahoma,Minnesota,Western Kentucky,Northwestern State,Florida Gulf Coast,Liberty,North Carolina,Albany,Valparaiso,Cincinnati,Missouri,New Mexico St.,Oregon,Miami (FL),Bucknell,NC State,UNLV,Kansas State,Notre Dame,Pittsburgh,New Mexico,Akron,Georgetown,UCLA,Villanova,Duke,Memphis,Colorado State,Oklahoma State,Colorado,Syracuse,Belmont,Mississippi,Kansas,San Diego State,Michigan State,Saint Louis,Marquette,Gonzaga,Michigan,Creighton,Florida,Ohio State,Louisville,Indiana
Bucknell,0.008378,0.0094355860678838840.0,0.0,0.0,0.0,1.0994742888888889E-4,-1.1172528444444447E-4,-4.575624444444443E-6,4.1098682222222215E-5,0.0,1.1811111111111108E-5,0.0,2.659862222222223E-6,-6.342146E-5,8.9995831111111E-5,0.0,-4.868970844444445E-4,-3.7550835555555556E-5,-7.711798888888892E-5,7.664306666666663E-6,7.664306666666663E-6,-9.89534888888889E-6,-1.9991180000000005E-5,0.0,2.3539026666666643E-5,-1.670201555555557E-5,0.0,0.0,2.659862222222223E-6,0.0,8.879854444444428E-5,0.0,-1.979069777777778E-5,3.160180888888889E-5,-1.0289097333333331E-4,-2.8513126666666674E-5,-3.840847555555556E-5,-8.575722222222223E-5,8.903028444444446E-5,9.58006888888889E-6,-1.3049944444444445E-4,-4.35172222222222E-5,1.447097333333334E-5,5.748544444444447E-6,2.3941248888888906E-5,-7.235486666666668E-6,8.968471111111019E-6,-1.052465111111112E-5,-2.4366322222222225E-5,2.3499444444444416E-5,1.3047868222222192E-4,2.659862222222223E-6,1.9790697777777784E-5,8.09312666666667E-6,-1.2148444444444462E-4,4.2227502222222225E-5,1.032416888888889E-5,1.842083333333337E-4,1.0240973333333355E-5,1.0861958666666663E-4,-1.4362687333333338E-4,-3.317145999999998E-5,7.450646000000001E-5,-6.346055555555567E-5,-3.0827364444444466E-5,4.677166666666655E-5,4.009862488888889E-4,3.660555555555553E-4,-2.8569152888888915E-4,
NC State,0.009441000000000001,0.008974367758603760.0,0.0,0.0,0.0,6.861090222222225E-5,3.30076444444444E-6,-3.3452610000000006E-5,3.4535422222222162E-6,0.0,1.8088716666666672E-5,0.0,2.502656333333333E-5,9.000730000000004E-6,6.490151400000004E-4,0.0,4.7553331111111006E-5,-2.9571248888888894E-5,-2.1080938888888915E-5,7.211323000000001E-5,4.0465633333333306E-6,1.4043411111111125E-6,-6.310646E-5,0.0,-7.981055777777779E-5,-1.4869422222222186E-6,0.0,0.0,-1.1150870000000002E-5,0.0,-2.645839944444446E-4,0.0,2.808682222222225E-6,1.5280034444444448E-5,-7.007540633333332E-4,4.0465633333333306E-6,-3.072652888888889E-5,1.552305555555553E-5,9.58006888888889E-6,8.053927666666668E-5,-1.244549999999994E-6,-1.022775E-4,1.9493057777777786E-5,-2.8912833333333335E-6,1.4189649222222224E-4,2.808682222222225E-6,-2.1960518888888992E-5,-5.8810835555555566E-5,-5.533505555555554E-6,2.443113888888889E-4,-5.468251744444446E-4,1.4043411111111125E-6,9.746528888888898E-6,-2.5275624444444453E-5,2.880658333333334E-4,-1.4085180666666667E-4,-7.1043066666666735E-6,9.125013888888889E-4,1.5750944666666667E-4,2.062131777777777E-5,1.3362482555555558E-4,-1.4862270888888894E-4,-4.6198785555555555E-5,7.945388888888874E-5,-2.602142333333333E-5,9.36558333333334E-5,-2.4807184111111104E-4,1.005916666666665E-4,-6.17662118888889E-4,
UNLV,0.018065,0.042515934594507550.0,0.0,0.0,0.0,-2.346174999999999E-4,-6.520472222222222E-5,-3.889989444444445E-5,-2.4090681111111115E-4,0.0,-1.0668386111111111E-4,0.0,-2.1336772222222227E-5,-1.3675204999999998E-4,-6.262327111111111E-4,0.0,-0.0010789019444444447,2.2770756666666667E-4,6.640182277777778E-4,-6.148121666666668E-5,-2.5303783333333343E-5,-2.1336772222222227E-5,2.2374055555555552E-4,0.0,-2.506027777777776E-5,4.3714444444444465E-5,0.0,0.0,-2.1336772222222227E-5,0.0,-1.437053833333336E-4,0.0,1.2047333333333334E-4,-6.401031666666668E-5,4.5056072777777774E-4,4.086212166666667E-4,1.1650632222222222E-4,9.47291666666667E-5,-1.3049944444444445E-4,-1.244549999999994E-6,0.0018076046944444442,-1.0416805555555558E-4,6.023666666666669E-5,-1.0916267222222225E-4,-2.2706705E-4,-3.0118333333333336E-5,7.846038333333323E-5,-1.570477777777778E-4,-6.901822777777778E-5,1.7616249999999982E-4,-2.2791461666666702E-4,-8.781561111111111E-6,-1.3302854444444448E-4,-1.1690333333333335E-4,-0.0016827736111111116,-1.394145111111111E-4,-3.4085344444444446E-5,0.004393034722222223,-2.222925E-4,-5.05278888888889E-4,-8.989226055555556E-4,6.355748666666666E-4,-1.7047711666666658E-4,-4.403777777777778E-4,-4.015773888888889E-5,-2.6652083333333324E-4,7.233742722222214E-4,-5.489333333333335E-4,-0.0010485604500000008,
Kansas State,0.020380000000000002,0.0187249833110740.0,0.0,0.0,0.0,2.2570500000000006E-4,-6.210777777777778E-5,8.061083333333332E-5,2.1378333333333335E-5,0.0,-3.3956944444444456E-5,0.0,-1.1515833333333334E-5,-7.38075E-5,-5.503822222222223E-4,0.0,-5.043188888888891E-4,1.0663166666666667E-4,1.2159583333333332E-4,-3.31825E-5,-3.31825E-5,-1.1515833333333334E-5,1.5303166666666657E-4,0.0,1.1095888888888889E-4,1.0493E-4,0.0,0.0,1.2106388888888886E-5,0.0,2.829291666666667E-4,0.0,-2.303166666666667E-5,-1.0925277777777784E-5,0.0011093630555555557,-3.31825E-5,1.509933333333333E-4,-1.272916666666666E-4,-4.35172222222222E-5,-1.022775E-4,-1.0416805555555558E-4,3.506249999999998E-4,-4.5472777777777785E-5,-5.5623611111111137E-5,-1.1577583333333335E-4,-2.303166666666667E-5,-3.5925916666666664E-4,2.5069999999999992E-5,1.0334722222222207E-5,-1.8819444444444376E-5,6.306130555555549E-4,-1.1515833333333334E-5,-4.4882222222222227E-5,-2.1330000000000038E-5,-6.831249999999999E-4,1.241322222222222E-4,-2.1076111111111136E-5,-5.76736111111111E-4,-1.2943111111111104E-4,-2.3377388888888882E-4,-3.464702777777779E-4,8.688555555555554E-5,-5.028972222222227E-5,-2.870833333333336E-4,-5.025527777777776E-5,-4.0354166666666663E-4,-1.0910916666666672E-4,-4.60416666666667E-4,0.0020974880555555556,
Notre Dame,0.006378000000000001,0.0054893083960246470.0,0.0,0.0,0.0,4.060896222222227E-5,7.970137777777783E-6,-1.0044168888888891E-5,-3.632152888888889E-5,0.0,0.0,0.0,5.022084444444446E-6,-4.8281460000000006E-5,9.389360888888883E-5,0.0,-3.897808400000001E-4,-2.894194666666667E-5,-1.8307222222222228E-5,1.447097333333333E-5,-2.1706460000000004E-5,-7.533126666666667E-6,-6.937846666666688E-6,0.0,-4.577041777777778E-5,-9.151248888888887E-6,0.0,0.0,-7.533126666666667E-6,0.0,1.3420965555555547E-4,0.0,1.0044168888888893E-5,2.5110422222222236E-6,-3.9892263999999995E-4,1.447097333333333E-5,-1.6684375555555558E-5,-3.602388888888886E-5,1.447097333333334E-5,1.9493057777777786E-5,6.023666666666669E-5,-4.5472777777777785E-5,3.0132506666666686E-5,-1.4173333333333344E-5,3.942312666666667E-5,-2.5110422222222215E-6,-3.603829844444445E-4,-2.391986222222223E-5,-1.2555211111111109E-5,7.263833333333334E-5,2.6147201555555533E-4,5.022084444444446E-6,2.5110422222222236E-6,-2.2301740000000006E-5,5.3740555555555536E-5,7.972972444444446E-5,1.9493057777777782E-5,3.100416666666666E-4,4.163652888888891E-5,-2.143763911111111E-4,-7.97486222222219E-6,6.466819555555557E-5,6.658868222222222E-5,-4.90161111111112E-5,1.993006888888889E-5,1.5236333333333338E-4,3.026573599999996E-4,1.7716666666666646E-4,-2.8199264000000027E-4,
Pittsburgh,0.0073149999999999995,0.0097473201445320360.0,0.0,0.0,0.0,-9.165215555555557E-5,6.694511111111102E-6,-1.3364272222222226E-5,-4.881694444444445E-5,0.0,5.533505555555558E-6,0.0,-8.639827777777779E-6,1.7649455000000002E-4,-8.879604444444451E-5,0.0,0.001328880277777778,-5.6597433333333355E-5,-1.6917969444444445E-4,-2.4895383333333336E-5,1.128205E-5,2.7537605555555557E-5,-7.285298888888892E-5,0.0,-6.873882222222224E-5,-4.298410000000001E-5,0.0,0.0,-8.639827777777779E-6,0.0,7.675711666666659E-5,0.0,-1.7279655555555558E-5,-1.3364272222222226E-5,-5.975556611111111E-4,-2.4895383333333336E-5,-3.353521111111112E-5,1.238125E-4,5.748544444444447E-6,-2.8912833333333335E-6,-1.0916267222222225E-4,-5.5623611111111137E-5,-1.4173333333333344E-5,9.501025000000003E-5,-7.727883333333336E-6,3.1452988888888896E-5,2.6334677222222206E-4,6.965076666666663E-5,1.808871666666667E-5,-2.3154305555555564E-4,1.179915611111109E-4,3.915383333333335E-6,1.727965555555557E-5,1.783965555555556E-5,4.0451250000000016E-4,6.215993333333335E-5,1.5197433333333335E-5,-0.0010094208333333336,-1.736395555555554E-5,5.6501877777777784E-5,2.017828833333333E-4,1.2157222222222207E-5,1.3298505555555534E-5,3.336972222222221E-4,9.372121666666666E-5,-6.063194444444445E-5,-6.378337833333333E-4,1.7736388888888873E-4,-2.3954906111111157E-4,
New Mexico,0.021317,0.019655723537376530.0,0.0,0.0,0.0,3.059789600000002E-4,7.694958444444446E-5,-3.7867603333333334E-5,1.0041902888888887E-4,0.0,7.566788333333335E-5,0.0,5.529135444444445E-5,7.049941E-5,0.0013831753466666665,0.0,4.857265955555554E-4,-4.6001597777777774E-5,-2.7852672222222223E-5,1.5932024333333334E-4,-7.254885666666667E-5,1.0999687777777777E-5,-9.337270888888893E-5,0.0,-9.514597111111108E-5,3.119026666666637E-6,0.0,0.0,-1.2622534444444443E-5,0.0,-2.773435055555558E-4,0.0,-1.6228466666666613E-6,5.366850777777778E-5,-0.0010765782988888886,-3.637142333333333E-5,-4.899395777777778E-5,9.075277777777841E-6,2.3941248888888906E-5,1.4189649222222224E-4,-2.2706705E-4,-1.1577583333333335E-4,3.942312666666667E-5,-7.727883333333336E-6,3.8634746777777766E-4,-1.6228466666666613E-6,-0.0012933627433333334,-5.36701377777778E-5,-2.842343888888888E-5,5.745075E-4,-6.197344100000005E-4,-1.2622534444444443E-5,2.5245068888888937E-5,-8.692090444444443E-5,0.0011411330555555555,-2.0039312444444443E-4,-4.899395777777778E-5,0.001766648611111111,3.0220208222222225E-4,-5.962782644444444E-4,4.776517011111112E-4,-5.125643066666666E-4,-1.5353579888888877E-4,1.617050000000001E-4,-1.2499989666666668E-4,7.294361111111126E-5,-2.450638544444439E-4,-4.910833333333303E-5,-0.0016993485766666674,
Akron,0.002126,0.0044820015370119840.0,0.0,0.0,0.0,-6.053903111111111E-5,7.826042222222222E-6,-7.533126666666667E-6,-1.579618E-5,0.0,0.0,0.0,-2.5110422222222227E-6,6.437528E-5,-5.9502015555555556E-5,0.0,4.820421533333333E-4,-2.170646E-5,-4.9169655555555556E-5,-7.235486666666668E-6,-7.235486666666668E-6,1.0044168888888891E-5,-3.8986115555555565E-5,0.0,-2.3626946666666668E-5,-1.979069777777778E-5,0.0,0.0,-2.5110422222222227E-6,0.0,-7.338243333333336E-5,0.0,-5.0220844444444454E-6,-7.533126666666667E-6,-2.220536133333333E-4,-7.235486666666668E-6,-9.746528888888891E-6,4.015777777777779E-5,-7.235486666666668E-6,2.808682222222225E-6,-3.0118333333333336E-5,-2.303166666666667E-5,-2.5110422222222215E-6,3.1452988888888896E-5,-1.6228466666666613E-6,2.0088337777777782E-5,-1.1323784666666668E-4,2.4515142222222224E-5,1.2555211111111114E-5,-9.389833333333334E-5,-1.4882472444444452E-4,1.0044168888888891E-5,5.022084444444447E-6,2.9239586666666672E-5,1.1338666666666663E-4,-3.6874288888888906E-6,2.6430904444444448E-5,-3.809083333333333E-4,1.5359168888888897E-5,-5.521458222222223E-5,7.928326444444447E-5,-1.0188264444444457E-5,1.653083111111112E-5,1.5590666666666668E-4,7.60375711111111E-5,6.259888888888891E-5,-3.0339673555555553E-4,2.2736388888888883E-4,3.019227088888888E-4,
Georgetown,0.08731700000000002,0.15379831208797810.0,0.0,0.0,0.0,-0.0013098021511111107,-5.397443044444445E-4,-1.4845503666666667E-4,-0.0010115967377777777,0.0,-3.502762166666667E-4,0.0,-9.05758677777778E-5,-1.4524559000000004E-4,-2.1800131999999973E-4,0.0,-7.215506266666678E-4,-1.6607548666666648E-4,-0.0011994801055555558,-2.609914233333333E-4,0.0014662002433333335,-2.2661978888888898E-5,-2.0871326444444463E-4,0.0,-7.732672933333333E-4,1.9639312666666663E-4,0.0,0.0,-1.0313107888888891E-4,0.0,-8.549459388888903E-4,0.0,-8.961562444444449E-5,-2.6066059222222223E-4,-0.0028729027433333325,-6.529975666666666E-5,-8.796173555555561E-5,6.661697222222222E-4,8.968471111111019E-6,-2.1960518888888992E-5,7.846038333333323E-5,-3.5925916666666664E-4,-3.603829844444445E-4,2.6334677222222206E-4,-0.0012933627433333334,-1.1323784666666668E-4,0.023653920801111106,-5.183442377777778E-4,3.059845499999999E-4,-0.001292575833333334,-0.0013964894100000015,-9.05758677777778E-5,4.532395777777766E-5,-7.198423777777781E-5,-0.003632616944444446,-5.554692355555556E-4,-2.836534022222223E-4,-0.007620962499999999,-4.4495159555555525E-4,0.011516964513333334,-0.00111786441,0.0021087570155555553,1.1555364555555596E-4,-2.2675611111111125E-4,-3.145596855555555E-4,-0.0015073230555555552,-0.0036632244099999967,-0.0032102194444444455,-8.2931468777778E-4,
UCLA,0.010252,0.0144397312994390580.0,0.0,0.0,0.0,-1.8768729555555553E-4,-3.247201555555557E-5,3.602861333333333E-5,1.3133041777777774E-4,0.0,1.1811111111111098E-5,0.0,-1.2108751111111115E-5,1.5426146E-4,-4.0692236444444456E-4,0.0,0.00117301264,-2.479514222222224E-5,-5.236877777777792E-6,-3.4890973333333345E-5,-3.4890973333333345E-5,2.406868222222222E-5,2.0489302222222173E-5,0.0,1.1793520666666666E-4,-9.543472888888892E-5,0.0,0.0,2.406868222222222E-5,0.0,5.948483333333333E-4,0.0,-2.421750222222223E-5,-1.4882000000000784E-7,9.000846511111111E-4,-3.4890973333333345E-5,-4.699972444444446E-5,6.184611111111107E-5,-1.052465111111112E-5,-5.8810835555555566E-5,-1.570477777777778E-4,2.5069999999999992E-5,-2.391986222222223E-5,6.965076666666663E-5,-5.36701377777778E-5,2.4515142222222224E-5,-5.183442377777778E-4,2.0850583999999997E-4,-1.1811111111111118E-5,-3.847300000000001E-4,0.0010338952066666662,4.464599999999994E-7,2.421750222222223E-5,8.259951777777778E-5,1.2999555555555546E-4,3.1404347555555556E-4,2.535514222222221E-5,-0.0010965916666666666,-5.2401317777777754E-5,-1.6085305333333344E-4,1.3590597333333344E-4,1.1340347111111104E-4,4.019242888888888E-5,1.9997444444444436E-4,9.313270888888885E-5,-2.737272222222223E-4,-0.0015366401377777778,-1.1191944444444466E-4,-3.790012488888894E-4,
Villanova,0.005315,0.0056025019212649790.0,0.0,0.0,0.0,-5.8323266666666644E-5,5.8323266666666664E-5,-6.277605555555554E-6,-5.832326666666668E-5,0.0,-6.277605555555554E-6,0.0,-6.277605555555557E-6,4.0234550000000006E-5,-9.596527777777777E-5,0.0,3.122621555555554E-4,-1.1811111111111108E-5,-7.419149444444445E-5,-1.808871666666667E-5,1.8088716666666665E-5,6.277605555555557E-6,-3.6177433333333344E-5,0.0,-4.6512155555555556E-5,1.1811111111111108E-5,0.0,0.0,-6.277605555555557E-6,0.0,-1.834560833333334E-4,0.0,0.0,-1.8832816666666667E-5,-2.9417343888888883E-4,-1.808871666666667E-5,1.1811111111111108E-5,4.576805555555555E-5,-2.4366322222222225E-5,-5.533505555555554E-6,-6.901822777777778E-5,1.0334722222222207E-5,-1.2555211111111109E-5,1.808871666666667E-5,-2.842343888888888E-5,1.2555211111111114E-5,3.059845499999999E-4,-1.1811111111111118E-5,3.1388027777777784E-5,-7.529583333333335E-5,-3.059845500000001E-4,6.277605555555557E-6,0.0,1.2555211111111109E-5,1.4320972222222215E-4,-6.348472222222223E-5,1.1811111111111108E-5,-7.367180555555555E-4,-9.590622222222207E-6,1.1811111111111104E-4,1.111012166666667E-4,-1.697256666666669E-5,5.533505555555563E-6,1.0925277777777776E-4,5.278976111111112E-5,1.0482361111111113E-4,6.976232777777782E-5,7.67722222222221E-5,5.93880383333333E-4,
Duke,0.050379999999999994,0.0401118228622601160.0,0.0,0.0,0.0,8.39649444444444E-4,4.101444444444446E-5,-4.931138888888891E-5,1.2315055555555562E-4,0.0,7.529583333333335E-5,0.0,1.0364250000000002E-4,-3.009075E-4,0.002490634444444445,0.0,-0.002314096666666667,1.288983333333333E-4,3.648763888888888E-4,2.986425E-4,-6.721583333333334E-5,-4.694916666666667E-5,4.056499999999997E-5,0.0,-8.661333333333329E-5,2.0361888888888874E-4,0.0,0.0,-2.3326944444444448E-5,0.0,-0.001061995833333334,0.0,4.192944444444445E-5,1.012802777777778E-4,-9.045091666666647E-4,6.0409166666666664E-5,8.137388888888883E-5,-2.1895833333333313E-4,2.3499444444444416E-5,2.443113888888889E-4,1.7616249999999982E-4,-1.8819444444444376E-5,7.263833333333334E-5,-2.3154305555555564E-4,5.745075E-4,-9.389833333333334E-5,-0.001292575833333334,-3.847300000000001E-4,-7.529583333333335E-5,0.0016089583333333331,-0.0020367313888888902,-4.694916666666667E-5,-4.192944444444441E-5,-2.727744444444445E-4,4.745138888888883E-4,-7.453566666666667E-4,-1.8223166666666668E-4,0.005953819444444441,4.327244444444446E-4,-6.265127777777778E-4,2.993611111110998E-6,-8.447477777777781E-4,-4.259675E-4,-5.870833333333338E-4,-5.319052777777779E-4,-7.708333333333564E-6,0.0017028158333333328,-7.791666666666685E-4,-0.001962114722222225,
Memphis,0.068317,0.15846182407759920.0,0.0,0.0,0.0,4.3456673777777756E-4,-6.068211822222226E-4,4.1863184111111103E-4,-7.582211822222224E-4,0.0,-3.059845500000001E-4,0.0,-6.81347566666667E-5,-5.171596900000002E-4,-0.0034839640977777785,0.0,-0.00411379173777778,-7.588354866666671E-4,-0.0010910832277777783,-1.9632809000000006E-4,-1.9632809000000006E-4,-8.068996777777781E-5,8.527180577777771E-4,0.0,-5.702281933333336E-4,-3.980685400000002E-4,0.0,0.0,-6.81347566666667E-5,0.0,0.013175634272222219,0.0,-8.902506888888895E-5,-1.8078204777777785E-4,-0.0018310688544444448,-1.282614233333334E-4,-1.7277395777777789E-4,-7.321608333333335E-4,1.3047868222222192E-4,-5.468251744444446E-4,-2.2791461666666702E-4,6.306130555555549E-4,2.6147201555555533E-4,1.179915611111109E-4,-6.197344100000005E-4,-1.4882472444444452E-4,-0.0013964894100000015,0.0010338952066666662,-3.059845500000001E-4,-0.0020367313888888902,0.02511014969,-6.81347566666667E-5,8.902506888888863E-5,-5.414809044444447E-4,-0.001978547500000003,0.006707301875555556,3.3495104222222214E-4,-0.009530031944444446,-2.9507680666666697E-4,-0.0021864065977777788,-0.001294511076666668,0.005572184237777777,0.002290248301111112,-0.001760264444444445,6.599951033333328E-4,-0.001932045277777778,-0.00779076829888889,-0.0024643972222222234,-0.006347841910000006,
Colorado State,0.001063,0.00336150115275898760.0,0.0,0.0,0.0,-3.0269515555555554E-5,-1.4175695555555558E-5,-3.7665633333333337E-6,-1.4175695555555558E-5,0.0,-6.277605555555557E-6,0.0,-1.2555211111111114E-6,-8.04691E-6,-6.998555777777778E-5,0.0,-6.496347333333334E-5,-1.713083555555556E-5,-2.4584827777777778E-5,-3.617743333333334E-6,-3.617743333333334E-6,-1.2555211111111114E-6,-1.9493057777777782E-5,0.0,-1.1813473333333334E-5,-9.89534888888889E-6,0.0,0.0,-1.2555211111111114E-6,0.0,-3.669121666666668E-5,0.0,-2.5110422222222227E-6,-3.7665633333333337E-6,-1.1730441222222222E-4,-3.617743333333334E-6,-4.8732644444444456E-6,-1.3878055555555551E-5,2.659862222222223E-6,1.4043411111111125E-6,-8.781561111111111E-6,-1.1515833333333334E-5,5.022084444444446E-6,3.915383333333335E-6,-1.2622534444444443E-5,1.0044168888888891E-5,-9.05758677777778E-5,4.464599999999994E-7,6.277605555555557E-6,-4.694916666666667E-5,-6.81347566666667E-5,1.1299690000000002E-5,2.5110422222222236E-6,2.6430904444444448E-5,-8.356361111111114E-5,1.624500222222222E-5,3.1304168888888894E-5,-1.9045416666666666E-4,1.9490695555555557E-5,-1.5796180000000005E-5,-2.384309E-5,3.514041777777777E-5,4.849996555555557E-5,3.6614444444444435E-5,6.0164618888888897E-5,1.0659527777777778E-4,-7.640253444444445E-5,2.5393888888888887E-4,4.388571877777777E-4,
Oklahoma State,0.008504000000000001,0.0044820015370119860.0,0.0,0.0,0.0,-3.2485279999999964E-5,3.240968888888867E-6,-5.022084444444443E-6,2.8351391111111122E-5,0.0,1.2555211111111109E-5,0.0,2.5110422222222236E-6,1.609382E-5,9.123847111111106E-5,0.0,1.1737173555555543E-4,-3.809319555555555E-5,-6.747687777777778E-5,7.235486666666665E-6,7.235486666666665E-6,2.5110422222222236E-6,-3.3368751111111137E-5,0.0,-1.4834755555555456E-6,-2.894194666666667E-5,0.0,0.0,2.5110422222222236E-6,0.0,6.0827222222222136E-5,0.0,-7.5331266666666665E-6,7.5331266666666665E-6,-9.168493111111112E-5,-2.894194666666667E-5,-3.8986115555555565E-5,4.1338888888889525E-6,1.9790697777777784E-5,9.746528888888898E-6,-1.3302854444444448E-4,-4.4882222222222227E-5,2.5110422222222236E-6,1.727965555555557E-5,2.5245068888888937E-5,5.022084444444447E-6,4.532395777777766E-5,2.421750222222223E-5,0.0,-4.192944444444441E-5,8.902506888888863E-5,2.5110422222222236E-6,2.008833777777781E-5,1.949305777777778E-5,1.9074944444444431E-4,3.986486222222223E-5,9.74652888888889E-6,-3.2185277777777764E-4,3.337347555555557E-5,9.139201555555547E-5,1.0748583555555552E-4,-2.5989168888888936E-5,3.882784666666667E-5,6.259888888888878E-5,1.549853999999998E-5,6.437055555555559E-5,-1.5428381999999983E-4,1.0039444444444417E-4,-3.019227088888891E-4,
